   row |             user |  size |  22 s |  22 e |  23 s |  23 e
  9253 |        darianbep |     0 | 41412 | 41412 | 62067 | 62077
 19813 |        puzzlebot |  7334 | 61445 | 61445 | 64366 | 64370
  9254 |       tastyabbot |  7334 | 41412 | 41412 | 62078 | 62078
 19814 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64371 | 64371
  9255 |        darianbep |     0 | 41412 | 41412 | 62079 | 62096
 19815 |        puzzlebot |  7334 | 61445 | 61445 | 64372 | 64373
  9256 |       tastyabbot |  7334 | 41412 | 41412 | 62097 | 62097
 19816 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64374 | 64374
  9257 |        darianbep |     0 | 41412 | 41412 | 62098 | 62118
 19817 |        puzzlebot |  7334 | 61445 | 61445 | 64375 | 64383
  9258 |       tastyabbot |  7334 | 41412 | 41412 | 62119 | 62119
 19818 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64384 | 64385
  9259 |        darianbep |     0 | 41412 | 41412 | 62120 | 62137
 19819 |        puzzlebot |  7334 | 61445 | 61445 | 64386 | 64389
 21010 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64096 | 64100
 21011 |        puzzlebot |  7334 | 61448 | 61448 | 64101 | 64101
 21012 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64102 | 64107
 21013 |        puzzlebot |  7334 | 61448 | 61448 | 64108 | 64108
 21014 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64109 | 64182
 21015 |        puzzlebot |  7334 | 61448 | 61448 | 64183 | 64183
 21016 |          PhoeniX |  7334 | 61448 | 61448 | 64184 | 64184
 21017 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64185 | 64204
 21018 |        puzzlebot |  7334 | 61448 | 61448 | 64205 | 64205
 21019 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64206 | 64217
  8600 |            dysan |  7334 | 41111 | 41111 | 64702 | 64702
  8601 |             Oli2 |  7334 | 41111 | 41111 | 64706 | 64706
  8602 |           johnel |  7334 | 41111 | 41111 | 64710 | 64710
  8603 |             Oli2 |  7334 | 41111 | 41111 | 64717 | 64725
  9260 |       tastyabbot |  7334 | 41412 | 41412 | 62138 | 62138
  8604 |           johnel |  7334 | 41111 | 41111 | 64726 | 64726
 19820 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64390 | 64390
  9261 |        darianbep |     0 | 41412 | 41412 | 62139 | 62170
  8605 |       Shandrakor |  7334 | 41111 | 41111 | 64737 | 64737
 19821 |        puzzlebot |  7334 | 61445 | 61445 | 64391 | 64394
  9262 |       tastyabbot |  7334 | 41412 | 41412 | 62171 | 62171
  8606 |             Oli2 |  7334 | 41111 | 41111 | 64742 | 64750
 19822 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64395 | 64395
  9263 |        darianbep |     0 | 41412 | 41412 | 62172 | 62194
  8607 |           johnel |  7334 | 41111 | 41111 | 64753 | 64753
 19823 |        puzzlebot |  7334 | 61445 | 61445 | 64396 | 64416
  9264 |       tastyabbot |  7334 | 41412 | 41412 | 62195 | 62195
  8608 |             Oli2 |  7334 | 41111 | 41111 | 64765 | 64772
 19824 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64417 | 64417
  9265 |        darianbep |     0 | 41412 | 41412 | 62196 | 62217
  8609 |           johnel |  7334 | 41111 | 41111 | 64778 | 64778
 19825 |        puzzlebot |  7334 | 61445 | 61445 | 64418 | 64418
  9266 |       tastyabbot |  7334 | 41412 | 41412 | 62218 | 62218
 19826 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64419 | 64419
  9267 |        darianbep |     0 | 41412 | 41412 | 62219 | 62235
 19827 |        puzzlebot |  7334 | 61445 | 61445 | 64420 | 64428
  9268 |       tastyabbot |  7334 | 41412 | 41412 | 62236 | 62236
 19828 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64429 | 64430
  9269 |        darianbep |     0 | 41412 | 41412 | 62237 | 62248
 19829 |        puzzlebot |  7334 | 61445 | 61445 | 64431 | 64433
 21020 |          PhoeniX |  7334 | 61448 | 61448 | 64218 | 64218
 21021 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64219 | 64224
 21022 |        puzzlebot |  7334 | 61448 | 61448 | 64225 | 64225
 21023 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64226 | 64304
 21024 |          PhoeniX |  7334 | 61448 | 61448 | 64305 | 64305
 21025 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64306 | 64312
 21026 |        puzzlebot |  7334 | 61448 | 61448 | 64313 | 64313
 21027 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64314 | 64314
 21028 |        puzzlebot |  7334 | 61448 | 61448 | 64315 | 64315
 21029 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64316 | 64317
  8610 |             Oli2 |  7334 | 41111 | 41111 | 64787 | 64787
  8611 |           johnel |  7334 | 41111 | 41111 | 64792 | 64792
  8612 |             Oli2 |  7334 | 41111 | 41111 | 64796 | 64803
  8613 |           johnel |  7334 | 41111 | 41111 | 64809 | 64809
  9270 |       tastyabbot |  7334 | 41412 | 41412 | 62249 | 62249
  8614 |             Oli2 |  7334 | 41111 | 41111 | 64816 | 64823
 19830 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64434 | 64434
  9271 |        darianbep |     0 | 41412 | 41412 | 62250 | 62265
  8615 |           johnel |  7334 | 41111 | 41111 | 64824 | 64824
 19831 |        puzzlebot |  7334 | 61445 | 61445 | 64435 | 64436
  9272 |       tastyabbot |  7334 | 41412 | 41412 | 62266 | 62266
  8616 |             Oli2 |  7334 | 41111 | 41111 | 64825 | 64851
 19832 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64437 | 64437
  9273 |        darianbep |     0 | 41412 | 41412 | 62267 | 62267
  8617 |           johnel |  7334 | 41111 | 41111 | 64852 | 64852
 19833 |        puzzlebot |  7334 | 61445 | 61445 | 64438 | 64454
  9274 |       tastyabbot |  7334 | 41412 | 41412 | 62285 | 62606
  8618 |       Shandrakor |  7334 | 41111 | 41111 | 64857 | 64857
 19834 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64455 | 64456
  9275 |        puzzlebot |  7334 | 41412 | 41428 | 65023 | 65023
  8619 |             Oli2 |  7334 | 41111 | 41111 | 64861 | 64861
 19835 |        puzzlebot |  7334 | 61445 | 61445 | 64457 | 64462
  9276 |            shaun |  7334 | 41429 | 41429 | 63488 | 65022
 19836 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64463 | 64463
  9277 |        puzzlebot |  7334 | 41429 | 41429 | 65023 | 65023
 19837 |        puzzlebot |  7334 | 61445 | 61445 | 64464 | 64465
  9278 |            shaun |  7334 | 41429 | 41429 | 65024 | 65535
 19838 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64466 | 64466
  9279 |        puzzlebot |  7334 | 41430 | 41458 | 65023 | 65023
 19839 |        puzzlebot |  7334 | 61445 | 61445 | 64467 | 64476
 21030 |        puzzlebot |  7334 | 61448 | 61448 | 64318 | 64318
 21031 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64319 | 64349
 21032 |          PhoeniX |  7334 | 61448 | 61448 | 64350 | 64350
 21033 |        puzzlebot |  7334 | 61448 | 61448 | 64351 | 64351
 21034 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64352 | 64354
 21035 |          PhoeniX |  7334 | 61448 | 61448 | 64355 | 64355
 21036 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64356 | 64362
 21037 |        puzzlebot |  7334 | 61448 | 61448 | 64363 | 64363
 21038 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64364 | 64392
 21039 |        puzzlebot |  7334 | 61448 | 61448 | 64393 | 64393
  8620 |           johnel |  7334 | 41111 | 41111 | 64862 | 64862
  8621 |       wintermute |  7334 | 41111 | 41111 | 64867 | 64867
  8622 |             Oli2 |  7334 | 41111 | 41111 | 64882 | 64884
  8623 |           johnel |  7334 | 41111 | 41111 | 64889 | 64889
  9280 |       tastyabbot |  7334 | 41459 | 41459 | 61440 | 62153
  8624 |             Oli2 |  7334 | 41111 | 41111 | 64890 | 64897
 19840 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64477 | 64477
  9281 |       tastyabbot |     0 | 41459 | 41459 | 62154 | 62154
  8625 |           johnel |  7334 | 41111 | 41111 | 64898 | 64898
 19841 |        puzzlebot |  7334 | 61445 | 61445 | 64478 | 64509
  9282 |       tastyabbot |  7334 | 41459 | 41459 | 62155 | 63139
  8626 |       wintermute |  7334 | 41111 | 41111 | 64904 | 64904
 19842 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64510 | 64510
  9283 |       tastyabbot |     0 | 41459 | 41459 | 63140 | 63177
  8627 |           johnel |  7334 | 41111 | 41111 | 64908 | 64908
 19843 |        puzzlebot |  7334 | 61445 | 61445 | 64511 | 64511
  9284 |       tastyabbot |  7334 | 41459 | 41459 | 63178 | 63487
  8628 |             Oli2 |  7334 | 41111 | 41111 | 64910 | 64910
 19844 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64512 | 64513
  9285 |        puzzlebot |  7334 | 41461 | 41484 | 65023 | 65023
  8629 |       Shandrakor |  7334 | 41111 | 41111 | 64926 | 64926
 19845 |        puzzlebot |  7334 | 61445 | 61445 | 64514 | 64518
  9286 |           johnel |  7334 | 41485 | 41485 | 63488 | 65535
 19846 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64519 | 64520
  9287 |           kimmy- |  7334 | 41486 | 41486 | 63488 | 63614
 19847 |        puzzlebot |  7334 | 61445 | 61445 | 64521 | 64521
  9288 |           kimmy- |     0 | 41486 | 41486 | 63615 | 63615
 19848 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64522 | 64522
  9289 |           kimmy- |  7334 | 41486 | 41486 | 63616 | 63658
 19849 |        puzzlebot |  7334 | 61445 | 61445 | 64523 | 64549
 21040 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64394 | 64397
 21041 |          PhoeniX |  7334 | 61448 | 61448 | 64398 | 64398
 21042 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64399 | 64400
 21043 |        puzzlebot |  7334 | 61448 | 61448 | 64401 | 64401
 21044 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64402 | 64402
 21045 |        puzzlebot |  7334 | 61448 | 61448 | 64403 | 64403
 21046 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64404 | 64404
 21047 |        puzzlebot |  7334 | 61448 | 61448 | 64405 | 64405
 21048 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64406 | 64412
 21049 |          PhoeniX |  7334 | 61448 | 61448 | 64413 | 64413
  8630 |           johnel |  7334 | 41111 | 41111 | 64928 | 64928
  8631 |       tastyabbot |  7334 | 41111 | 41111 | 64935 | 64935
  8632 |       wintermute |  7334 | 41111 | 41111 | 64938 | 64938
  8633 |       Shandrakor |  7334 | 41111 | 41111 | 64944 | 64944
  9290 |           kimmy- |     0 | 41486 | 41486 | 63659 | 63659
  8634 |       tastyabbot |  7334 | 41111 | 41111 | 64945 | 64945
 19850 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64550 | 64550
  9291 |           kimmy- |  7334 | 41486 | 41486 | 63660 | 63826
  8635 |       wintermute |  7334 | 41111 | 41111 | 64951 | 64951
 19851 |        puzzlebot |  7334 | 61445 | 61445 | 64551 | 64552
  9292 |           kimmy- |     0 | 41486 | 41486 | 63827 | 63827
  8636 |             Oli2 |  7334 | 41111 | 41111 | 64955 | 64955
 19852 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64553 | 64553
  9293 |           kimmy- |  7334 | 41486 | 41486 | 63828 | 63856
  8637 |       tastyabbot |  7334 | 41111 | 41111 | 64957 | 64957
 19853 |        puzzlebot |  7334 | 61445 | 61445 | 64554 | 64555
  9294 |           kimmy- |     0 | 41486 | 41486 | 63857 | 63857
  8638 |            dysan |  7334 | 41111 | 41111 | 64962 | 64962
 19854 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64556 | 64556
  9295 |           kimmy- |  7334 | 41486 | 41486 | 63858 | 63992
  8639 |             Oli2 |  7334 | 41111 | 41111 | 64967 | 64971
 19855 |        puzzlebot |  7334 | 61445 | 61445 | 64557 | 64558
  9296 |           kimmy- |     0 | 41486 | 41486 | 63993 | 63993
 19856 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64559 | 64559
  9297 |           kimmy- |  7334 | 41486 | 41486 | 63994 | 64165
 19857 |        puzzlebot |  7334 | 61445 | 61445 | 64560 | 64561
  9298 |           kimmy- |     0 | 41486 | 41486 | 64166 | 64166
 19858 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64562 | 64562
  9299 |           kimmy- |  7334 | 41486 | 41486 | 64167 | 64219
 19859 |        puzzlebot |  7334 | 61445 | 61445 | 64563 | 64573
 21050 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64414 | 64425
 21051 |        puzzlebot |  7334 | 61448 | 61448 | 64426 | 64426
 21052 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64427 | 64457
 21053 |          PhoeniX |  7334 | 61448 | 61448 | 64458 | 64458
 21054 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64459 | 64476
 21055 |        puzzlebot |  7334 | 61448 | 61448 | 64477 | 64477
 21056 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64478 | 64491
 21057 |        puzzlebot |  7334 | 61448 | 61448 | 64492 | 64492
 21058 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64493 | 64517
 21059 |        puzzlebot |  7334 | 61448 | 61448 | 64518 | 64518
  8640 |       wintermute |  7334 | 41111 | 41111 | 64976 | 64976
  8641 |       tastyabbot |  7334 | 41111 | 41111 | 64980 | 64980
  8642 |           johnel |  7334 | 41111 | 41111 | 64983 | 64983
  8643 |            dysan |  7334 | 41111 | 41111 | 64986 | 64986
  8644 |       tastyabbot |  7334 | 41111 | 41111 | 65018 | 65018
 19860 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64574 | 64574
  8645 |       Shandrakor |  7334 | 41111 | 41111 | 65019 | 65019
 19861 |        puzzlebot |  7334 | 61445 | 61445 | 64575 | 64582
  8646 |            dysan |  7334 | 41111 | 41111 | 65035 | 65035
 19862 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64583 | 64583
  8647 |           johnel |  7334 | 41111 | 41111 | 65042 | 65042
 19863 |        puzzlebot |  7334 | 61445 | 61445 | 64584 | 64636
  8648 |       Shandrakor |  7334 | 41111 | 41111 | 65047 | 65047
 19864 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64637 | 64637
  8649 |             Oli2 |  7334 | 41111 | 41111 | 65048 | 65048
 19865 |        puzzlebot |  7334 | 61445 | 61445 | 64638 | 64685
 19866 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64686 | 64686
 19867 |        puzzlebot |  7334 | 61445 | 61445 | 64687 | 64687
 20400 |    e_vitiello_jr |  7334 | 61446 | 61446 | 65106 | 65106
 19868 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64688 | 64688
 20401 |        puzzlebot |  7334 | 61446 | 61446 | 65107 | 65166
 19869 |        puzzlebot |  7334 | 61445 | 61445 | 64689 | 64689
 20402 |    e_vitiello_jr |  7334 | 61446 | 61446 | 65167 | 65167
 20403 |        puzzlebot |  7334 | 61446 | 61446 | 65168 | 65168
 21060 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64519 | 64519
 20404 |    e_vitiello_jr |  7334 | 61446 | 61446 | 65169 | 65169
 21061 |        puzzlebot |  7334 | 61448 | 61448 | 64520 | 64520
 20405 |        puzzlebot |  7334 | 61446 | 61446 | 65170 | 65188
 21062 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64521 | 64523
 20406 |    e_vitiello_jr |  7334 | 61446 | 61446 | 65189 | 65189
 21063 |          PhoeniX |  7334 | 61448 | 61448 | 64524 | 64524
 20407 |        puzzlebot |  7334 | 61446 | 61446 | 65190 | 65215
 21064 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64525 | 64552
 20408 |    e_vitiello_jr |  7334 | 61446 | 61446 | 65216 | 65216
 21065 |          PhoeniX |  7334 | 61448 | 61448 | 64553 | 64553
 20409 |        puzzlebot |  7334 | 61446 | 61446 | 65217 | 65266
 21066 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64554 | 64556
 21067 |        puzzlebot |  7334 | 61448 | 61448 | 64557 | 64557
 21068 |          PhoeniX |  7334 | 61448 | 61448 | 64558 | 64558
 21069 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64559 | 64562
  8650 |            dysan |  7334 | 41111 | 41111 | 65055 | 65055
  8651 |       Shandrakor |  7334 | 41111 | 41111 | 65063 | 65063
  8652 |       wintermute |  7334 | 41111 | 41111 | 65067 | 65067
  8653 |       Shandrakor |  7334 | 41111 | 41111 | 65068 | 65068
  8654 |            dysan |  7334 | 41111 | 41111 | 65072 | 65072
 19870 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64690 | 64690
  8655 |       Shandrakor |  7334 | 41111 | 41111 | 65084 | 65084
 19871 |        puzzlebot |  7334 | 61445 | 61445 | 64691 | 64707
  8656 |           johnel |  7334 | 41111 | 41111 | 65093 | 65093
 19872 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64708 | 64708
  8657 |             Oli2 |  7334 | 41111 | 41111 | 65094 | 65094
 19873 |        puzzlebot |  7334 | 61445 | 61445 | 64709 | 64724
  8658 |            dysan |  7334 | 41111 | 41111 | 65096 | 65096
 19874 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64725 | 64725
  8659 |       Shandrakor |  7334 | 41111 | 41111 | 65102 | 65102
 19875 |        puzzlebot |  7334 | 61445 | 61445 | 64726 | 64729
 19876 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64730 | 64730
 19877 |        puzzlebot |  7334 | 61445 | 61445 | 64731 | 64732
 20410 |    e_vitiello_jr |  7334 | 61446 | 61446 | 65267 | 65267
 19878 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64733 | 64733
 20411 |        puzzlebot |  7334 | 61446 | 61446 | 65268 | 65277
 19879 |        puzzlebot |  7334 | 61445 | 61445 | 64734 | 64739
 20412 |    e_vitiello_jr |  7334 | 61446 | 61446 | 65278 | 65278
 20413 |        puzzlebot |  7334 | 61446 | 61446 | 65279 | 65287
 21070 |        puzzlebot |  7334 | 61448 | 61448 | 64563 | 64563
 20414 |    e_vitiello_jr |  7334 | 61446 | 61446 | 65288 | 65288
 21071 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64564 | 64567
 20415 |        puzzlebot |  7334 | 61446 | 61446 | 65289 | 65303
 21072 |        puzzlebot |  7334 | 61448 | 61448 | 64568 | 64568
 20416 |    e_vitiello_jr |  7334 | 61446 | 61446 | 65304 | 65304
 21073 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64569 | 64580
 20417 |        puzzlebot |  7334 | 61446 | 61446 | 65305 | 65313
 21074 |        puzzlebot |  7334 | 61448 | 61448 | 64581 | 64581
 20418 |    e_vitiello_jr |  7334 | 61446 | 61446 | 65314 | 65314
 21075 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64582 | 64649
 20419 |        puzzlebot |  7334 | 61446 | 61446 | 65315 | 65352
 21076 |          PhoeniX |  7334 | 61448 | 61448 | 64650 | 64650
 21077 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64651 | 64654
 21078 |        puzzlebot |  7334 | 61448 | 61448 | 64655 | 64655
 21079 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64656 | 64677
  8660 |       wintermute |  7334 | 41111 | 41111 | 65107 | 65107
  8661 |            dysan |  7334 | 41111 | 41111 | 65110 | 65110
  8662 |       Shandrakor |  7334 | 41111 | 41111 | 65117 | 65117
  8663 |             Oli2 |  7334 | 41111 | 41111 | 65120 | 65120
  8664 |            dysan |  7334 | 41111 | 41111 | 65121 | 65121
 19880 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64740 | 64740
  8665 |           johnel |  7334 | 41111 | 41111 | 65125 | 65125
 19881 |        puzzlebot |  7334 | 61445 | 61445 | 64741 | 64745
  8666 |       wintermute |  7334 | 41111 | 41111 | 65128 | 65128
 19882 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64746 | 64746
  8667 |       Shandrakor |  7334 | 41111 | 41111 | 65152 | 65152
 19883 |        puzzlebot |  7334 | 61445 | 61445 | 64747 | 64769
  8668 |           johnel |  7334 | 41111 | 41111 | 65154 | 65154
 19884 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64770 | 64770
  8669 |       wintermute |  7334 | 41111 | 41111 | 65156 | 65156
 19885 |        puzzlebot |  7334 | 61445 | 61445 | 64771 | 64771
 13200 |        puzzlebot |  7334 | 53247 | 53247 | 63865 | 63865
 19886 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64772 | 64772
 13201 |    e_vitiello_jr |  7334 | 53247 | 53247 | 63872 | 63877
 19887 |        puzzlebot |  7334 | 61445 | 61445 | 64773 | 64783
 13202 |        puzzlebot |  7334 | 53247 | 53247 | 63878 | 63878
 20420 |    e_vitiello_jr |  7334 | 61446 | 61446 | 65353 | 65353
 19888 |    e_vitiello_jr |  7334 | 61445 | 61445 | 64784 | 64784
 13203 |    e_vitiello_jr |  7334 | 53247 | 53247 | 63885 | 63897
 20421 |        puzzlebot |  7334 | 61446 | 61446 | 65354 | 65365
 19889 |        puzzlebot |  7334 | 61445 | 61445 | 64785 | 64790
 13204 |        puzzlebot |  7334 | 53247 | 53247 | 63899 | 63899
 20422 |    e_vitiello_jr |  7334 | 61446 | 61446 | 65366 | 65366
 13205 |    e_vitiello_jr |  7334 | 53247 | 53247 | 63902 | 63910
 20423 |        puzzlebot |  7334 | 61446 | 61446 | 65367 | 65388
 13206 |        puzzlebot |  7334 | 53247 | 53247 | 63916 | 63916
 21080 |          PhoeniX |  7334 | 61448 | 61448 | 64678 | 64678
 20424 |    e_vitiello_jr |  7334 | 61446 | 61446 | 65389 | 65389
 13207 |    e_vitiello_jr |  7334 | 53247 | 53247 | 63917 | 63917
 21081 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64679 | 64680
 20425 |        puzzlebot |  7334 | 61446 | 61446 | 65390 | 65414
 13208 |        puzzlebot |  7334 | 53247 | 53247 | 63918 | 63918
 21082 |        puzzlebot |  7334 | 61448 | 61448 | 64681 | 64681
 20426 |    e_vitiello_jr |  7334 | 61446 | 61446 | 65415 | 65415
 13209 |    e_vitiello_jr |  7334 | 53247 | 53247 | 63920 | 63920
 21083 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64682 | 64695
 20427 |        puzzlebot |  7334 | 61446 | 61446 | 65416 | 65417
 21084 |          PhoeniX |  7334 | 61448 | 61448 | 64696 | 64696
 20428 |    e_vitiello_jr |  7334 | 61446 | 61446 | 65418 | 65418
 21085 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64697 | 64698
 20429 |        puzzlebot |  7334 | 61446 | 61446 | 65419 | 65427
 21086 |        puzzlebot |  7334 | 61448 | 61448 | 64699 | 64699
 21087 |    e_vitiello_jr |  7334 | 61448 | 61448 | 64700 | 64712
